id,type,name,isni,mbname,country,mbid
658,group,Chocolat,,Chocolat,French DJ / Producer,0946634d-0c21-4d0d-b8ad-bf3017dda956
658,group,Chocolat,,pop chocolat,,4cdbaa09-0100-4aeb-b9c1-4b60340a4584
657,group,The 5 Emperors,,오대천왕,KR,dd549067-b696-4b12-8a4c-bd913afba202
657,group,The 5 Emperors,['0000000122592391'],The Jackson 5,US,e5257dc5-1edd-4fca-b7e6-1158e00522c8
657,group,The 5 Emperors,,The Emperors,60s vocal soul group from Harrisburg, Pennsylvania,3ed215d9-ba9f-4162-bd92-53abb29e9fc7
657,group,The 5 Emperors,,Emperors,AU,4c8ffc3e-064f-485d-a422-99b348e580fa
657,group,The 5 Emperors,,The Emperors,60s southern California garage rock band,2e29edbf-6ea4-4e96-a294-8cc634c53c30
656,group,LA.G,,LA.G,KR,c6226954-856c-4e2e-ae8d-6da06ccf7cad
655,group,G.O.D,,G.O.D,KR,6e0920b3-6508-4ad4-b067-ee7d274c90ce
654,group,Kara,,KARA,KR,3313f634-1405-481c-ada7-aef1980ac961
653,group,INFINITE H,,INFINITE H,KR,0643d976-aaac-4cf8-8732-49b9015093cf
652,group,Loveholic,,Loveholic,KR,b3710b68-6b04-49e1-a3a6-a679f16243b4
651,group,Uptown,,Uptown,KR,bfbe89c8-6cd6-4023-88e6-c9936b554f14
650,group,AOA,,AOA,KR,23492596-1fa6-45b1-8de6-eed4a829483b
649,group,LOVELYZ,,Lovelyz,KR,75d74780-dfbe-409b-ba34-a0e8a2439881
648,group,a s red,,A.S. RED,KR,826d8eb7-1356-4ab4-993a-7d4aad95dd40
648,group,a s red,['0000000460460703'],Red Velvet,KR,4f0cb3b7-6c06-4317-ae35-ddf3106a17ee
648,group,a s red,,S,KR,69067aab-b7f1-49dd-a461-743381e6ffae
648,group,a s red,,S#arp,KR,e0999c57-4fd5-4639-b7a7-c20bda6f1f0c
648,group,a s red,,A*S*Y*S,,2e40998c-e1c3-4063-9b03-03279ff64d4b
647,group,Kakao 19.8%,,Kakao,,d6639278-a756-4691-adf0-57a7c2fabf40
647,group,Kakao 19.8%,['0000000372675608'],Funk 198,CA,b956cc93-4568-433b-b497-4c2e2678d1df
647,group,Kakao 19.8%,,Magazine du Kakao,,09624da8-3c50-4b3b-bfd8-520a5748a902
646,group,Glen Check,,Glen Check,KR,f0788cc3-ca2f-41a6-bf46-24b5b38e2b96
644,group,Apink,['0000000460248470'],Apink,KR,9102bdf6-b03e-4470-9f78-12127c4995cc
643,group,N-SONIC,,N-SONIC,KR,911657cf-d9cb-4313-9595-77434a23f2c5
642,group,"Electric Eels, The",,The Eels,GB,2c1f4fd6-c711-4134-9b67-76209b3e9a02
642,group,"Electric Eels, The",,전기뱀장어,KR,ca0a0735-1508-4101-9a05-24c559465623
642,group,"Electric Eels, The",,Dean Hall and the Loose Eels,,a96c12d9-337c-4eb5-964c-df3086af316c
642,group,"Electric Eels, The",,Electric Eels,US,b5905195-a456-454a-b32d-cdeafd9bea51
642,group,"Electric Eels, The",['0000000115265317'],EELS,US,14387b0f-765c-4852-852f-135335790466
641,group,4minute,,4minute,KR,7c7a377e-2137-4120-ac20-c3d7286256e6
640,group,24K,,24K,KR,ad14a7b3-f58c-45fa-8fc3-ccedb6f6e122
639,group,chocolate,,Chocolate,KR,1d743807-3a64-4bea-8dcb-04bd58d1f4a5
637,group,Honey Family,,Honey Family,KR,bd11e00a-0a0a-45e1-8813-6e2169b6b283
636,group,Idiotape,,Idiotape,KR,de9db949-e5c4-4c0a-b968-049c2dcf8a3a
635,group,ChocoCream Rolls,,ChocoCream Rolls,KR,db24e1fc-110a-4f7f-af04-1c6349fa68b9
634,group,Lobotomy,,Lobotomy,KR,05bdd381-af33-4278-9654-7deac0ff5f4f
633,group,H.O.T.,,H.O.T.,KR,c4f88022-c899-46cd-81b9-6e0c3409b60b
632,group,Piggy Dolls,,Piggy Dolls,KR,d55006a1-30d2-4a8a-9025-8262611ea6e6
631,group,MYNAME,,MYNAME,KR,1b0b4cfa-69eb-4033-8070-e03b41c5dd16
630,group,MR.MR,,MR.MR,KR,02bc0955-3e8a-4d86-8714-2dece042482a
629,group,Rumble Fish,,Rumble Fish,KR,9664d0dc-bdcb-4f38-9c8e-59e8077074ce
627,group,"Barberettes, The",,The Barberettes,KR,3614e11e-2e4e-4a59-b696-1f811eb17627
627,group,"Barberettes, The",['0000000123366775'],The Cure,GB,69ee3720-a7cb-4402-b48d-a02c366f2bcf
625,group,Svedhous,,Svedhous,KR,093c012e-880f-4f2d-b846-24cf02230ce9
624,group,Sweet Sorrow,,Sweet Sorrow,SI,60a35064-deb6-4769-99ce-c72b82311bf0
624,group,Sweet Sorrow,,Sweet Sorrow,College band from Plymouth, NH,553f8af3-d1b0-408b-beee-ce84c95df17d
624,group,Sweet Sorrow,,Sorrow,KR,a01c4b5b-130a-47f4-a256-af9c5cc76c58
624,group,Sweet Sorrow,['0000000115301664'],The Sweet,GB,dc73bb40-b697-4df9-a2ec-0555bebdba75
624,group,Sweet Sorrow,,Sorrow,GB,1f754716-eeb1-4958-b8fe-8d38a30e8fb8
623,group,100%,,Pure 100%,KR,c463a942-3d9f-4180-9a90-c36455d84e47
623,group,100%,,100%,trance/house "Power of the Light",05d6f78a-bcb9-4767-b984-21afa3f91361
623,group,100%,,100%,Australian electronic,80e438b7-fd5c-4bd6-8212-a052995e1213
623,group,100%,,100%,IT,3f5d4ed8-6dec-4759-af1e-bb42bf575d60
623,group,100%,,100,Post Punk group from Sydney, Australia,5db35189-f135-435a-8290-579e6198c7e0
622,group,CROSS GENE,,CROSS GENE,KR,a44c877b-a231-4534-9862-fafa08776970
621,group,Brown Eyes,,Brown Eyes,KR,f7e4534b-0c72-4acc-9d97-7059f0d06643
620,group,Sunny Days,,Sunny Days,KR,fe1ba73f-ba2a-4330-985b-cdbba25698d7
619,group,SPICA.S,,SPICA.S,KR,f02084f1-cc2a-4432-a614-bd5deb1c646d
618,group,Five Dolls,,Piggy Dolls,KR,d55006a1-30d2-4a8a-9025-8262611ea6e6
618,group,Five Dolls,['0000000095523111'],Five,GB,88d6db37-0d87-4e84-a949-9cf8e8879505
618,group,Five Dolls,,F-ve Dolls,KR,51af7767-570f-4aea-a9e1-420713a8d9b9
618,group,Five Dolls,['0000000086723410'],Pizzicato Five,JP,1bbb60c9-6b1b-4bb1-a442-2b669436b50e
618,group,Five Dolls,['0000000115477475'],The Toy Dolls,GB,c1c10a2a-241a-403a-a020-61545f31d374
617,group,SISTAR19,,SISTAR19,KR,30a85598-1db8-4e13-9bfa-d90093062bc1
616,group,No Brain,,No Brain,KR,8054694e-42d9-4cf9-b5db-5475dcc33bd6
615,group,new f o,,F$O,,47df93b6-e035-4c1c-b636-b811d6b87a2e
615,group,new f o,,F.o.-N.,,516706fa-aadb-4fe3-957c-cf27f1038e61
615,group,new f o,,F. O. Gallagher,,dcdc8ca1-39e0-4f01-93eb-5fc6067e0385
615,group,new f o,,F$O Dinero,,a751c88b-6216-4bb6-a67c-7f9526da659c
615,group,new f o,,D-F-O-W,,24d3ba4a-6fbc-4cf6-beb3-875ab47d93e8
614,group,TBNY,,TBNY,KR,f8316cff-2973-4f49-970c-f240e270fbe1
613,group,UV,,UV,KR,9c20507e-6637-4325-88e2-0e5e02e9edfe
612,group,"RockTigers, The",,The RockTigers,KR,63e69ef7-53e2-44f6-ac95-87d32c2c1608
612,group,"RockTigers, The",['0000000123366775'],The Cure,GB,69ee3720-a7cb-4402-b48d-a02c366f2bcf
611,group,Wassup,,Wassup Crew,,09071c09-dabd-433e-8102-3e3133f115a0
611,group,Wassup,,Wassup Gina,US,d50d634e-7216-478e-a0ef-fee27aeb4bab
610,group,Tashannie,,Tashannie,KR,320b83cf-48e0-4adf-8850-1b87610833ec
609,group,Julia Hart,,Julia Hart,KR,a3f30765-6739-49ea-8f5a-cb3d04d79cdd
608,group,Humming Urban Stereo,,Humming Urban Stereo,KR,7d42bb94-8bdb-46be-a7be-ea7a8c096c3a
607,group,Synthikate,,Synthikate,KR,4b1f5519-7918-46f2-9290-44cce615f794
606,group,one piece,,One Piece,electronic,6a1536b7-1183-4df4-b3b3-9d14199e08e0
606,group,one piece,,One-Piece-Cake,,5240003c-86ab-407b-91d4-569a11acbe65
606,group,one piece,,One Piece Puzzle,Belgian,fc527ad5-1be5-480c-8c16-85e8a96e4426
606,group,one piece,,As One,KR,64a6d8d7-ffff-42c2-8afb-1f672481b15d
606,group,one piece,,Piece,German Stoner/Heavy/Metal/Hardcore,a34c73a0-40f7-44e2-b1ed-c2ced81b60d0
605,group,Ibadi,,Ibadi,KR,b26674a1-aab6-411e-a325-e2f7b1b93f73
604,group,bladi sowl,,Bladi el Melódico,,66b9ae99-62f5-4568-8a72-5ca89de81314
603,group,pipiband,,pipiband,KR,c9378444-9a5a-48ec-b51b-302166ab247d
602,group,Master Plan X Happy Robot,,Master Plan X Happy Robot,,204e4b11-9eba-44e1-9139-12dc9db7df14
602,group,Master Plan X Happy Robot,,Master Plan,US,c4971e6a-ac1d-4dcc-98c5-131aa5ca8844
602,group,Master Plan X Happy Robot,,Master Plan,house artist from Chicago, IL,3b0046cd-8f90-4588-ac57-de71c66cfa39
602,group,Master Plan X Happy Robot,,Alphonzo's Master Plan,,3c1f97e6-62b3-48fc-83ba-12a9c70dac30
602,group,Master Plan X Happy Robot,,The Master Plan,US,1e00494f-ac32-424f-a4e7-4f8d8fdbbd62
601,group,Serengeti,,Serengeti,KR,5a53a5b1-9cdc-4a44-a4cf-63c82f9b2e38
600,group,Curium,,Curium,KR,5ee0c1ac-512b-4036-b547-2e7bfa14170c
599,group,EXO-M,['0000000460101479'],EXO,KR,b3785a55-2cf6-497d-b8e3-cfa21a36f997
599,group,EXO-M,['000000046097400X'],EXO-M,CN,31e909fa-cdf6-4b7d-a7d3-8b928de4e0ba
599,group,EXO-M,,EXO-CBX,KR,db095c11-8b25-41b5-adda-d850d9001dcd
599,group,EXO-M,['0000000460973103'],EXO-K,KR,254658f7-f4eb-4c62-bafb-28f57707517b
599,group,EXO-M,,EXO-SC,KR,3e28f4bc-5974-4bcb-b10d-cb32b40a2f1b
598,group,TROY,['0000000044680790'],Pastor Troy,US,a016df3e-736e-415d-8026-d4c15552bbc1
598,group,TROY,,T.R.O.Y.,US,0e8274e4-c329-47e5-9a55-0635e509a155
598,group,TROY,,TROY,IL,9ded8aa0-9ecc-46ac-8035-eb13e5b71b43
597,group,HALO,,HALO,KR,339776ff-4499-4a46-b3e7-9f1fd15f38a6
596,group,Fly to the Sky,,Fly to the Sky,KR,50c2e87b-abb6-4ac3-a498-c509467689a0
595,group,Pretty Rangers In the Terrible Zone,,Pritz,KR,b6055867-5857-47c9-94a4-c031f4bfbecc
595,group,Pretty Rangers In the Terrible Zone,['0000000110915640'],The Pretty Things,GB,07deede6-db1d-4ede-b19e-5d46df592841
595,group,Pretty Rangers In the Terrible Zone,,Terrible Terrible,,dbff90eb-aeaa-464b-ae77-645efbfa589a
595,group,Pretty Rangers In the Terrible Zone,,ZONE,JP,d671b443-79d5-4995-885d-e7d7410d2d62
594,group,CNBLUE,,CNBLUE,KR,555ab13f-acf4-415f-835d-1bc854e1236f
593,group,MADTOWN,,MADTOWN,KR,791ef1e0-cb39-47fd-9332-8c6190b52465
592,group,ODD EYE,,Odd Nosdam,US,af256aa5-4bc7-4aca-9b89-55ca26fe5468
592,group,ODD EYE,,ODD,Canadian jazz quartet,6dda3284-f78c-4f60-9027-e5cf63b62ce0
592,group,ODD EYE,,Eye Eye,,ff68d7df-6292-4c76-be03-46ef96c40bb7
592,group,ODD EYE,,Odd,PH,5ebd4eae-2111-4f16-826d-3a240641cbb2
592,group,ODD EYE,,Odd,Swedish Death Metal band,a9c1d136-be58-4ff7-b1ee-34a7ee4428a7
591,group,Misty Blue,,Misty Blue,KR,80fb8e4a-a110-4989-8b4c-69a2fd873a3b
590,group,REF,,REF,KR,827c4990-5e78-44c5-86af-12d2c8b32ee6
589,group,Tiny-G M,,Tiny-G M,KR,a561cf37-dc43-493e-9354-689edae22249
588,group,HISTORY,,HISTORY,KR,1c433b3b-fa88-4b2d-8350-77aa3bc0241f
587,group,TAHITI,,TAHITI,KR,d8ea971d-7933-4bad-b188-ebbf4293dc1b
585,group,Delight,,Delight,KR,0d091b9b-111c-44da-a4b8-0cfae7ebb6e7
584,group,CB Mass,,CB Mass,KR,4032b6fa-4044-4000-a392-05f35c5c7b17
583,group,Orange Caramel,,Orange Caramel,KR,27b9a365-56c2-4471-b886-d4af635b1fb0
582,group,SQUARE MUSIQ,,SQUARE MUSIQ,KR,8e759627-c032-46e5-aee1-610e21905a6b
580,group,Linus' Blanket,['0000000463263449'],Linus’ Blanket,KR,c36f5c98-b7c2-4514-a719-486e78f1449c
580,group,Linus' Blanket,,Blanket,Three piece contemporary folk group from Brighton, UK.,905139dd-8c18-4c97-bc69-05bc756c1604
580,group,Linus' Blanket,,blanket,Post Rock Ambient Group From Blackpool, Lancashire, UK,1873aba6-950f-4a7c-9a99-15e9a6720033
580,group,Linus' Blanket,,Blanket,An alt-rock group from Helsinki, Finland,78865bd1-c306-4118-8745-f6695aa6ae32
580,group,Linus' Blanket,,Blanket,Seattle band,ec286eb2-8000-4833-882d-99d8f01607a5
579,group,Gangkiz,,Gangkiz,KR,abaab11a-93a5-4f74-bfb3-cd1151cb6506
578,group,V.E.I.L,,V.E.I.L,KR,a31f5e91-4057-4f16-9162-1826917c0296
577,group,Girls' Generation-TTS,,Girls’ Generation-TTS,KR,506c92c3-0d1f-4bc9-b6ee-848c99ef5fd4
577,group,Girls' Generation-TTS,['000000012072205X'],Girls’ Generation,KR,b7442f18-d9be-4185-8b51-482510046156
577,group,Girls' Generation-TTS,,Girls’ Generation-Oh!GG,KR,3f1c8668-3279-42cc-9e47-7b6f0e30efc5
577,group,Girls' Generation-TTS,,Wonder Girls,KR,fcc7e9c8-3474-4221-b83a-27890982e0fa
577,group,Girls' Generation-TTS,,Brown Eyed Girls,KR,66004b32-d662-49b2-bacf-e913a3b589fc
576,group,S.F.A,,S.F.A,KR,822f60f4-678b-4fd6-b698-87a2b4749ebf
575,group,Nahu,,Nahu,KR,7701ad36-dcbd-4fbc-8efa-29b7d8a3990b
574,group,RaNia,,BP RANIA,KR,51f30a96-9fa2-4078-99bb-db2a1cdd9aeb
574,group,RaNia,,Rania,Singe in Fiesta Buena by DJ Mam's,fba08649-5140-4cfe-ac35-868b6a2a335f
574,group,RaNia,,Rania Khoury,,c9ce7712-a059-49b3-b0a1-427216fd9b58
574,group,RaNia,,Rania Trulley,,c3e19cb5-be9b-4c01-a3bc-0a9e234cc9bd
574,group,RaNia,,Rania Kurdi,JO,78646249-1df4-4677-90b9-ebc7ba2a5c2a
573,group,LC9,,LC9,KR,e69d1ca5-b149-4817-97b2-85b0ab6c1238
572,group,Infinite Loop,,Infinite Loop,KR,0489e4b5-9f7b-4e51-89a0-cd428d0bc73b
571,group,F.I.X,,F.I.X,KR,daa7dd75-d1e9-408b-8707-3865fbe1c33f
570,group,DOZ,,DOZ,KR,7784d4fc-712f-42dd-bac7-6fbb739d481b
569,group,"Jadu, The",,The Jadu,KR,557d6376-05d0-4516-822d-96f8a1b17812
569,group,"Jadu, The",,Jadu,KR,d288e45f-36fc-4855-83f9-3f274c86b265
569,group,"Jadu, The",,Jadu Heart,GB,d92a459b-da7b-4ce1-8368-6bbc3deaf3af
568,group,S.M. THE BALLAD,,S.M. THE BALLAD,KR,0bc42c4f-47a5-4758-82e6-3124baf5ba00
567,group,ArcStar,,ArcStar,KR,17b4cc26-d904-473f-a33f-9941d309bf1f
566,group,chaness,,Chaness,KR,18a39a66-9606-4a58-a005-5eed1298a223
565,group,Cheon Sang Ji Hee The Grace,,天上智喜 The Grace,JP,55366610-de18-4459-bce8-07caafba09cb
565,group,Cheon Sang Ji Hee The Grace,,Park Sang-hee,KR,4be00164-6df5-4296-a52b-55148171ad8f
565,group,Cheon Sang Ji Hee The Grace,,Ji-Hee Shin,pianist,7ca45b23-9274-4fa7-aa7f-655f4c091742
565,group,Cheon Sang Ji Hee The Grace,,Ko Sang Ji,,929b1638-fc25-49d3-afc1-5ad0e751b7b3
564,group,HOTSHOT,,HOTSHOT,KR,2d23cb12-531d-4d60-a054-805f7b564fc3
563,group,Supreme Team,,Supreme Team,KR,4ffa1b2b-5ef1-4441-8dc1-f7e51a7852e4
562,group,achime,,achime,KR,408d38ef-7018-4a98-aa90-ff9865bfd4ca
561,group,2YOON,,2YOON,KR,aa578f27-ff13-4463-a838-69199d7ce528
560,group,2NE1,['000000045928145X'],2NE1,KR,e119e5ff-0de0-421c-a630-0516c6acede8
559,group,Common Ground,,Common Ground,KR,9b155afe-8b95-44e7-bafa-68272e897aaf
558,group,M.Pire,,M.Pire,KR,f734b688-528a-4490-8a33-8871d85aa936
557,group,BIGSTAR,,BIGSTAR,KR,8fc82165-ec6e-4e47-b20c-3e5f33df775a
556,group,긱스,,긱스,KR,759c9f32-dee1-4ad1-90eb-b5dc97f97347
555,group,Bay.B,,Bay.B,KR,dd7ac779-ebb1-4f6b-8390-752aaab35c88
554,group,24Hours,,24Hours,KR,6aea4c84-42db-4216-8b9a-799723c5a087
553,group,Brown Eyed Girls,,Brown Eyed Girls,KR,66004b32-d662-49b2-bacf-e913a3b589fc
552,group,Block B,,Block B,KR,977e9297-a7e4-449c-94f0-2c500245d07e
551,group,Trampauline,,Trampauline,KR,74869351-49af-4d57-af40-0408359eced6
550,group,Chocolate Powder,,Chocolate Powder,KR,b747dcb3-e2ad-4262-abe6-3b00230e3d60
549,group,Deux,,Deux,KR,0d8303d1-6653-43f1-a0ef-2fcd3835529f
548,group,Super Junior Happy,,SUPER JUNIOR HAPPY,KR,8b1885cf-044e-4525-943e-14ec295cfa6d
547,group,F.Cuz,,F.Cuz,KR,57f9b89b-4840-4c3a-9792-0e591670a8fa
546,group,Rainbow Pixie,,Rainbow Pixie,KR,7f930913-3a37-4013-8075-eaf05beb1caa
545,group,Stellar,,Stellar,KR,2d720603-f838-491f-b581-9808d4001d35
544,group,A Moonlight Fairy's Comeback with a Grand Slam Home Run,,달빛요정역전만루홈런,KR,e17a4b38-994d-46e8-b612-d07e75082e06
544,group,A Moonlight Fairy's Comeback with a Grand Slam Home Run,,A-Slam,,8879513e-64d8-482e-8808-bf856e9fd8fe
544,group,A Moonlight Fairy's Comeback with a Grand Slam Home Run,,Grand Slam,DE,aeacddc6-b632-4a31-851a-4ddf7f372ef4
544,group,A Moonlight Fairy's Comeback with a Grand Slam Home Run,,Grand Slam,IE,2e653954-9341-4ff8-a3df-1935d35c03b0
544,group,A Moonlight Fairy's Comeback with a Grand Slam Home Run,,Grand Slam,JP,a6d4fd80-abfc-460f-accb-6222b5b562e5
543,group,Dancing Genome,,Genome,,9f3e5fb4-0f31-4147-8fda-ee9a70f2ac73
543,group,Dancing Genome,,Arjuna Genome,,b4743903-231a-4118-87cd-8ac3891a6993
543,group,Dancing Genome,,Dancing Mood,AR,74df478a-1ad0-49d3-9d39-fbe3cfb0c9de
543,group,Dancing Genome,,Dancing Fantasy,US,4ef1d9d4-1b56-4371-8d5f-bdcb7a6f6c5d
542,group,Gensou Bakery,,Bakery,AU,650fce63-eead-4a5b-91c7-d09a34c36a9a
542,group,Gensou Bakery,,幻想Bakery,KR,77f9abc7-da34-4605-b179-99b051c8d9d7
542,group,Gensou Bakery,,The Bakery,,1dd0152c-77d4-4473-b0f9-e1b53be53440
542,group,Gensou Bakery,,Chestnut Bakery,CN,79670f9c-5832-49eb-aca6-f49b64266e5f
542,group,Gensou Bakery,,Bakery Boys,GB,7ac4eba0-0cef-4fea-b203-d1b5c2d01d74
541,group,The The,['0000000123366775'],The Cure,GB,69ee3720-a7cb-4402-b48d-a02c366f2bcf
541,group,The The,['0000000123373203'],The Who,GB,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa
540,group,Sweet Dot Report,,Sweet Dot Report,KR,fb7549a3-adfb-4e01-bc33-b3efd07826c2
539,group,LADIES’ CODE,,LADIES’ CODE,KR,46e4a08f-d19d-47a3-8ac1-a59fe978f6a0
538,group,Namolla Family,,Family,GB,7745d370-9cf1-41be-916c-9c8d2e502628
538,group,Namolla Family,,YG Family,KR,dfca5842-4616-4ee1-a704-d4c65b0bbcfb
538,group,Namolla Family,,Honey Family,KR,bd11e00a-0a0a-45e1-8813-6e2169b6b283
538,group,Namolla Family,['0000000115396413'],The Kelly Family,US,9ada6fba-df61-4849-9f39-eec9be772b22
538,group,Namolla Family,,The Carter Family,US,29c5b1fb-5dcc-4499-b225-4ceeeb8a73d1
537,group,Imoned,,Imoned,KR,5b21a565-d4b6-4449-b8ff-838e4a072953
535,group,Nell,,NELL,KR,e156615d-3ddd-4491-9584-4b9d971472c4
534,group,Seo Taiji & Boys,,서태지와 아이들,KR,16a6ff18-4875-4851-94b6-f4f831e73fa7
534,group,Seo Taiji & Boys,,TAIJI,JP,f1f59272-c86f-4227-80b6-dc5ad4c2c76a
534,group,Seo Taiji & Boys,,Samuel Seo,KR,174ad2f6-3e53-4eb3-8ec9-98325215d8eb
534,group,Seo Taiji & Boys,['0000000121941107'],The Beach Boys,US,ebfc1398-8d96-47e3-82c3-f782abcdb13d
534,group,Seo Taiji & Boys,['0000000109430830'],Beastie Boys,US,9beb62b2-88db-4cea-801e-162cd344ee53
533,group,Heart Shake,,Heart Shake,KR,d371e22a-d430-4f42-a086-e23704bdc97a
532,group,필베이,,필베이,KR,2bca3624-df80-4062-95a5-70886c895a64
531,group,UNIQ,,UNIQ,KR,6352d148-9817-4569-8bc7-1b32cb496aee
530,group,a s blue,,A.S. BLUE,KR,a31b1409-8091-4727-b52e-0e0c43dd42f4
530,group,a s blue,,James P. Johnson's Blue Note Jazzmen,,a2952eb9-b69e-4722-b636-f224c0dab7e4
530,group,a s blue,,S,KR,69067aab-b7f1-49dd-a461-743381e6ffae
530,group,a s blue,,S#arp,KR,e0999c57-4fd5-4639-b7a7-c20bda6f1f0c
530,group,a s blue,,A*S*Y*S,,2e40998c-e1c3-4063-9b03-03279ff64d4b
527,group,SIX BOMB,,B-Bomb,KR,c11a0ac2-924c-4c15-8f97-6a38841e2549
527,group,SIX BOMB,,Electric Six,US,54b0584e-4e5e-4976-80d4-eea7a82a7213
527,group,SIX BOMB,,Bomb,,abe29ea7-8237-4a8f-9146-c93c65ec92f9
527,group,SIX BOMB,,Bomb,Skate Rock Artist,adff2a40-ba1f-4311-9e57-6d74630758f8
527,group,SIX BOMB,['0000000098923313'],Bomb the Bass,GB,b2a28d4a-5f5d-49f6-b944-9f5a4bffc4d9
526,group,Strawberry Milk,,M.I.L.K.,KR,ed9639c9-147b-4e22-a74d-219292896345
526,group,Strawberry Milk,,Milk Inc.,BE,67bb73ee-e70c-4bfd-9bf1-e7a09768f9a9
526,group,Strawberry Milk,,Neutral Milk Hotel,US,a506f761-2c22-4b2f-8a94-bd748c2c8f75
526,group,Strawberry Milk,,Milk,GB,2f97de60-3255-4c97-91e5-76242b2ceb2d
526,group,Strawberry Milk,,Strawberry,US,ff7cdcba-f531-4e0e-b74c-0cddfec84825
525,group,INC,,INC,KR,7d8b737a-a589-46eb-90a8-fd8b79bd4d0f
524,group,U-KISS,,U-KISS,KR,7de0221e-e572-46ad-942b-64a70fc49b5c
523,group,Girl's Day,['0000000460175857'],Girl’s Day,KR,7284b092-eb9d-41fc-9b16-77abe96b1952
523,group,Girl's Day,['0000000122711282'],Green Day,US,084308bd-1654-436f-ba03-df6697104e19
523,group,Girl's Day,['0000000460992726'],OH MY GIRL,KR,58dccd50-1dcf-4674-8ba6-31058695d24d
523,group,Girl's Day,['0000000114712242'],Doris Day,US,3db5dfb1-1b91-4038-8268-ae04d15b6a3e
523,group,Girl's Day,,Girl Friends,KR,8158a6b6-22c5-4aee-81c8-d9674c1bf307
522,group,Yanghwajin Band,['000000012358764X'],The Band,CA,8c90ad8c-9150-4c51-a1eb-342232e99d06
522,group,Yanghwajin Band,['0000000084164299'],Dave Matthews Band,US,07e748f1-075e-428d-85dc-ce3be434e906
522,group,Yanghwajin Band,['0000000107195179'],The Allman Brothers Band,US,72359492-22be-4ed9-aaa0-efa434fb2b01
521,group,Fin.K.L,,Fin.K.L,KR,9c85e09b-7eed-43af-bc05-e6a726c9451a
520,group,YB,,YB,US,aad45bf7-6652-4717-8ce4-395aaf7e6bce
520,group,YB,,YB,US,f4070bef-da9d-4e81-8e02-364c1436ca74
520,group,YB,,YB,noise/industrial,07b3d2bc-e593-45cf-a9ba-089a30c68382
520,group,YB,,YB,DK,d1dd9b79-f3d0-40cf-9eaa-adf7397d9702
520,group,YB,,Yb,Tell Dem Mf by RACHE,398d4679-2726-45b4-a8c2-f6e5f7e89929
519,group,Oneway,,Oneway,Probably Bay Area Rapper,ff63a62e-22a9-4916-b2a5-063edb27bc37
518,group,Side-B,,Side-B,KR,a2442dea-50a3-4292-829c-ac435a48dfdb
517,group,Gate Flowers,,Gate Flowers,KR,f34a28ac-072c-4582-9c71-8a0505177fe9
516,group,BOYFRIEND,,BOYFRIEND,KR,487a3da2-4f25-411f-af35-729c4fd21217
515,group,AlphaBAT,,AlphaBAT,KR,5d85a4fb-e6af-464f-b7bf-d21bf97ff4fd
514,group,Kafka,,Kafka,KR,28a08a46-b9de-4e94-bc52-314af3057b6c
513,group,B.I.G / Boys In Groove,,비아이지,KR,8ed3a829-c678-44de-89e9-6a13566b4a6a
513,group,B.I.G / Boys In Groove,,Big Boys,US,fde1cff2-5a7b-4e8c-9666-110fa90500fb
513,group,B.I.G / Boys In Groove,['0000000121941107'],The Beach Boys,US,ebfc1398-8d96-47e3-82c3-f782abcdb13d
513,group,B.I.G / Boys In Groove,['0000000109430830'],Beastie Boys,US,9beb62b2-88db-4cea-801e-162cd344ee53
513,group,B.I.G / Boys In Groove,,Groove Boys,,c34888c1-7999-4111-b254-e1456032354a
512,group,Bubble Sisters,,Bubble Booster,KR,f2cdc7de-1931-46d9-928e-215574e478a5
512,group,Bubble Sisters,,Bubble,US,bb4e8d61-23b4-4fa2-8fea-a15d8d0115b7
512,group,Bubble Sisters,,Bubble,IL,4b136bbc-0bd1-4cb9-be8e-c251cf3666d4
512,group,Bubble Sisters,['0000000109398711'],The Andrews Sisters,US,f5f22a9c-a00c-49f9-8123-329b632da79c
512,group,Bubble Sisters,,Twin Sisters,Children music,268fda46-a699-4764-b3ad-401f9b01b573
511,group,Crying Nut,,Crying Nut,KR,ea0edf77-dabf-4c3f-9a82-60fcada08f9b
510,group,Toy,,Toy,KR,c7603eac-22cc-4396-9f79-07769da664a6
507,group,HELLO VENUS,,Hello,GB,1c7bc30f-2c52-4753-9a64-0ddd4818ab47
507,group,HELLO VENUS,,Venus,BE,34dbc4c3-fbf9-4dce-993e-55171a85a9fa
507,group,HELLO VENUS,,VENUS,JP,ab38a4b0-65e4-4ede-a313-13636e3752f4
507,group,HELLO VENUS,,Venus,PL,d1854ac6-6e04-4b9d-b6a0-41d9e0765ef3
507,group,HELLO VENUS,,Venus,HU,23f9e4b4-2013-4f1d-be1f-419a435839cb
506,group,"DOC, DJ",['0000000460330925'],DJ DOC,KR,502e4ed1-eb37-44ac-bf95-84fbc5315ae5
506,group,"DOC, DJ",['0000000078395058'],Doc Watson,US,8aa38215-217d-432e-aca6-f2d85b05e843
506,group,"DOC, DJ",,Doc,FI,c59d7918-1295-41f6-bdf2-52e3601b4e39
506,group,"DOC, DJ",,Doc Holliday,,f54de4db-140d-4782-a1e6-13449f1eecec
505,group,Super Junior-D&E,,SUPER JUNIOR-D&E,KR,b670f593-e885-4879-95ed-5c1dd543c046
